t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.81 2.00884 1.12662 0.128 -0.0806267 -0.156838 3.89204 2.06371 3.69399 7.84133 8.47398 12.2229 13.4273 17.0462 16.8867 14.6167 13.5083 11.4599 9.01092 7.10656 4.88888 0.390342 0.0820919 0.361713 0.400178 0.0923068 0.0788968 0.55796 0.0995474 0.495097 0.666235 0.0939468 0.074741 0.803876 0.131931 0.898571 0.975862 0.10241 0.107516 0.974754 0.132211 0.992358 0.986008 0.137537 0.134264 0.972855 0.116914 0.954297 0.885223 0.138713 0.144724 0.847999 0.0937449 0.735607 0.62996 0.123919 0.135447 0.0167661 0.0166407 0.0164168 0.016294 0.0160675 0.0159474 0.0157182 0.0156007 0.0153689 0.015254 0.0150196 0.0149073 0.242761 0.223645 0.236981 0.231713 0.231201 0.239128 0.32867 0.298879 0.320243 0.343054 0.311815 0.384501 0.438508 0.485244 0.426327 0.485412 0.414146 0.484801 0.469545 0.475322 0.455316 0.458633 0.441087 0.442087 0.421073 0.411487 0.407038 0.382811 0.393002 0.355168 0.324167 0.286147 0.312161 0.25688 0.300154 0.22905
0.85 1.97711 1.09038 0.124731 -0.0779084 -0.136531 3.81763 2.04978 3.5617 7.71985 7.94226 11.6448 12.8695 16.9111 16.9445 14.5572 13.5839 11.5067 9.1606 7.12412 4.86436 0.389077 0.083481 0.361367 0.398561 0.0933074 0.0804958 0.552044 0.100875 0.489143 0.650163 0.0965347 0.0765512 0.791737 0.13652 0.879438 0.972325 0.104244 0.108 0.971617 0.13692 0.992928 0.987609 0.14093 0.13836 0.974738 0.120846 0.958035 0.890049 0.143357 0.149911 0.856493 0.0955443 0.738445 0.630129 0.130222 0.143009 0.0170948 0.0169904 0.0167387 0.0166365 0.0163826 0.0162825 0.0160264 0.0159285 0.0156703 0.0155746 0.0153141 0.0152206 0.2413 0.222853 0.235555 0.230202 0.229809 0.236933 0.32398 0.292121 0.315673 0.334315 0.307366 0.373893 0.431356 0.478344 0.419374 0.481685 0.407392 0.484076 0.469038 0.476136 0.454825 0.459755 0.440612 0.443495 0.422812 0.41391 0.408719 0.385327 0.394625 0.357763 0.328268 0.287589 0.31611 0.257686 0.303951 0.229264
0.89 1.94964 1.06404 0.122266 -0.0747385 -0.115886 3.75351 2.04623 3.46029 7.62769 7.47303 11.0958 12.3317 16.7257 16.9626 14.4594 13.6566 11.5503 9.28833 7.13562 4.83361 0.388 0.0848486 0.361134 0.397394 0.0943146 0.0820752 0.546902 0.102175 0.48472 0.636219 0.0990289 0.0784635 0.78098 0.140773 0.858181 0.967709 0.10624 0.108435 0.967497 0.141708 0.993279 0.98885 0.14421 0.142325 0.976067 0.124874 0.961266 0.894341 0.148004 0.155088 0.863933 0.0974708 0.740823 0.629907 0.136704 0.150855 0.0181101 0.018018 0.0177328 0.0176427 0.0173555 0.0172673 0.0169783 0.0168919 0.016601 0.0165165 0.0162237 0.0161412 0.240101 0.222277 0.234384 0.229047 0.228667 0.235229 0.319846 0.286725 0.311645 0.326714 0.303444 0.364212 0.424637 0.4701 0.412842 0.477061 0.401046 0.482877 0.46808 0.47674 0.453896 0.460633 0.439711 0.44463 0.42418 0.41601 0.410041 0.387548 0.395902 0.360093 0.332014 0.288877 0.319717 0.258372 0.30742 0.229391
0.93 1.92635 1.04617 0.121709 -0.0707865 -0.0947157 3.70015 2.05018 3.38473 7.55294 7.06887 10.5835 11.828 16.4898 16.9377 14.3248 13.7295 11.5951 9.3951 7.14288 4.79779 0.387099 0.086198 0.361001 0.396589 0.0953283 0.0836303 0.542488 0.10347 0.481478 0.624247 0.101426 0.0804569 0.771413 0.144635 0.835656 0.961891 0.108451 0.108873 0.962323 0.146575 0.993436 0.989787 0.147346 0.146135 0.976912 0.128993 0.964078 0.898198 0.152644 0.16025 0.870374 0.099525 0.742801 0.629321 0.143345 0.158964 0.0203697 0.0202814 0.0199454 0.0198588 0.019521 0.0194363 0.0190966 0.0190138 0.0186723 0.0185913 0.0182479 0.0181687 0.239111 0.221864 0.233418 0.228178 0.227725 0.233926 0.316222 0.282475 0.308113 0.320178 0.300005 0.355515 0.418431 0.46069 0.406807 0.471607 0.395184 0.48117 0.466654 0.477172 0.452513 0.46131 0.438372 0.445535 0.425228 0.417831 0.411054 0.389511 0.39688 0.362182 0.335389 0.290007 0.322967 0.258929 0.310546 0.229415
0.97 1.9077 1.03623 0.124943 -0.0648181 -0.0709974 3.65826 2.0608 3.33097 7.48677 6.72927 10.1127 11.3685 16.2048 16.8675 14.1547 13.8044 11.6444 9.48205 7.14738 4.75799 0.386388 0.0875317 0.360969 0.396104 0.0963483 0.0851579 0.538763 0.104772 0.479165 0.614073 0.103727 0.0825141 0.762805 0.148079 0.812877 0.954777 0.110908 0.109359 0.956056 0.151519 0.99341 0.990463 0.150308 0.149757 0.977323 0.133198 0.966538 0.901709 0.157265 0.16539 0.875878 0.101707 0.744443 0.62841 0.150125 0.167314 0.0247708 0.0246764 0.0242547 0.0241623 0.0237387 0.0236482 0.0232226 0.0231341 0.0227066 0.02262 0.0221905 0.0221059 0.238298 0.221578 0.232624 0.227539 0.22695 0.232951 0.313069 0.279175 0.305042 0.314613 0.297015 0.347809 0.412747 0.450404 0.401282 0.465446 0.389817 0.478914 0.464743 0.477462 0.45066 0.461817 0.436577 0.446246 0.425999 0.419413 0.411799 0.391248 0.397599 0.364061 0.338392 0.290985 0.325859 0.259355 0.313326 0.22933
1.01 1.89509 1.03495 0.135506 -0.0534547 -0.0397934 3.62928 2.0792 3.2957 7.42352 6.45111 9.6855 10.9596 15.875 16.7514 13.9505 13.8813 11.7002 9.55034 7.1503 4.71525 0.385923 0.0888515 0.36108 0.395965 0.0973751 0.0866562 0.535704 0.106088 0.477625 0.60552 0.105939 0.084621 0.75494 0.151108 0.790832 0.946328 0.113611 0.10993 0.948714 0.15654 0.993199 0.990909 0.153069 0.153161 0.977324 0.137487 0.968701 0.904948 0.161857 0.170498 0.880514 0.104018 0.745815 0.627219 0.157023 0.17588 0.0325803 0.0324681 0.0319015 0.0317917 0.0312228 0.0311153 0.030544 0.0304388 0.0298653 0.0297624 0.0291865 0.029086 0.237647 0.221402 0.231988 0.227098 0.22633 0.232259 0.310358 0.276658 0.3024 0.309923 0.294442 0.341065 0.407555 0.439617 0.396234 0.458739 0.384913 0.47607 0.462333 0.477626 0.448323 0.46218 0.434313 0.446794 0.426525 0.42079 0.412308 0.392793 0.39809 0.36576 0.341028 0.291823 0.328398 0.259657 0.315767 0.229135
1.05 1.89158 1.045 0.160679 -0.0289867 0.0084009 3.61578 2.1083 3.27625 7.36056 6.22924 9.30254 10.6038 15.5067 16.5909 13.714 13.959 11.7634 9.6011 7.15249 4.6705 0.385832 0.0901593 0.361458 0.396308 0.09841 0.0881243 0.53333 0.107423 0.476794 0.598422 0.108069 0.0867668 0.747655 0.153748 0.770326 0.93659 0.116536 0.110614 0.94039 0.161636 0.992791 0.991146 0.155603 0.156317 0.976926 0.141856 0.970607 0.907972 0.166406 0.175564 0.884346 0.106458 0.746975 0.625795 0.164017 0.184639 0.0453705 0.0452295 0.0444253 0.0442872 0.04348 0.0433449 0.0425348 0.0424027 0.0415896 0.0414604 0.0406444 0.0405181 0.23717 0.221344 0.231523 0.226853 0.225877 0.231837 0.308068 0.274796 0.300169 0.306021 0.29227 0.335233 0.402798 0.428733 0.391609 0.451671 0.38042 0.472618 0.459428 0.477678 0.445506 0.462415 0.431584 0.447201 0.42683 0.421993 0.412603 0.394177 0.398375 0.367309 0.343314 0.292539 0.330598 0.259847 0.317883 0.228836
1.09 1.90317 1.07217 0.215053 0.0239823 0.0900268 3.62181 2.15305 3.27083 7.29782 6.05737 8.96286 10.3009 15.1085 16.3891 13.4478 14.0357 11.8339 9.63534 7.15457 4.62463 0.386392 0.0914582 0.362391 0.397435 0.0994553 0.0895626 0.53172 0.108777 0.476705 0.592628 0.110126 0.0889441 0.740856 0.156045 0.751899 0.925699 0.119642 0.111432 0.931258 0.166801 0.99216 0.991186 0.157894 0.159202 0.976121 0.146306 0.972283 0.910825 0.170897 0.180575 0.887437 0.109026 0.747978 0.624186 0.171083 0.193562 0.0648075 0.0646416 0.0634573 0.0632949 0.0621072 0.0619482 0.060757 0.0606015 0.0594069 0.0592548 0.0580567 0.0579081 0.236923 0.221456 0.231282 0.226851 0.225641 0.231726 0.306198 0.273506 0.298347 0.302834 0.290495 0.330249 0.398419 0.418131 0.387352 0.444429 0.376285 0.468561 0.456052 0.47762 0.442232 0.462533 0.428413 0.447484 0.42693 0.423044 0.412699 0.395422 0.398468 0.368733 0.345265 0.293149 0.332477 0.259938 0.31969 0.228445
1.13 1.94003 1.12659 0.324381 0.132013 0.230702 3.65324 2.22061 3.27908 7.23745 5.92907 8.66461 10.0486 14.6898 16.1509 13.1551 14.109 11.911 9.65388 7.15704 4.57855 0.388142 0.0927534 0.36444 0.39989 0.100515 0.090973 0.53104 0.110149 0.477494 0.588024 0.11212 0.0911502 0.734524 0.15805 0.735827 0.91389 0.12288 0.1124 0.921562 0.172024 0.991273 0.991031 0.159933 0.161799 0.974888 0.150836 0.97375 0.913529 0.175317 0.185517 0.889841 0.111724 0.748867 0.62244 0.178197 0.20262 0.092208 0.0920867 0.090287 0.0901683 0.088366 0.0882498 0.086445 0.0863313 0.084524 0.0844128 0.082603 0.0824944 0.237032 0.221869 0.231388 0.227216 0.225745 0.232044 0.304772 0.272752 0.296957 0.300311 0.289143 0.326051 0.394374 0.408125 0.383419 0.437184 0.372465 0.463935 0.45226 0.47745 0.438556 0.462539 0.424851 0.447655 0.426831 0.423965 0.412604 0.396551 0.398376 0.370053 0.346902 0.293674 0.334053 0.259945 0.321205 0.227974
1.17 2.0168 1.22289 0.525878 0.333073 0.464667 3.71801 2.32032 3.30296 7.18357 5.83885 8.40566 9.84303 14.2606 15.8822 12.8403 14.1767 11.9935 9.65728 7.16041 4.53322 0.391988 0.0940534 0.368552 0.404527 0.101597 0.0923614 0.531573 0.111536 0.479409 0.584552 0.114062 0.0933882 0.728713 0.159817 0.722175 0.901466 0.126199 0.113528 0.911589 0.177287 0.99008 0.990677 0.161725 0.164104 0.973193 0.155447 0.975021 0.916098 0.179647 0.190372 0.891603 0.11455 0.749681 0.620606 0.185335 0.211785 0.127868 0.128073 0.125204 0.125405 0.122541 0.122737 0.119877 0.120068 0.117213 0.1174 0.114549 0.114732 0.237745 0.22284 0.232084 0.228189 0.226424 0.233018 0.303854 0.272551 0.296063 0.29843 0.288272 0.32258 0.390637 0.398945 0.379786 0.430086 0.368935 0.458813 0.448133 0.477158 0.434554 0.462432 0.420974 0.447723 0.426535 0.42477 0.412317 0.397578 0.398099 0.371285 0.348243 0.294131 0.335345 0.259886 0.322447 0.227437
1.21 2.15008 1.37775 0.859894 0.669341 0.82823 3.8264 2.46273 3.34752 7.14246 5.78335 8.18433 9.67991 13.8305 15.5903 12.5085 14.237 12.0799 9.6458 7.16533 4.48974 0.399208 0.0953718 0.376072 0.412482 0.102713 0.0937414 0.53374 0.112936 0.482808 0.58224 0.115967 0.0956692 0.723551 0.161398 0.710888 0.888775 0.129552 0.11482 0.901638 0.182562 0.988523 0.990113 0.16329 0.166127 0.970994 0.16014 0.976107 0.918534 0.183869 0.195123 0.892761 0.117507 0.750455 0.618735 0.192471 0.221024 0.170415 0.171782 0.166865 0.168203 0.163314 0.164624 0.159764 0.161045 0.156214 0.157467 0.152663 0.153888 0.239468 0.224791 0.233766 0.23016 0.228065 0.235006 0.303559 0.272979 0.295775 0.29721 0.287992 0.319798 0.387211 0.390739 0.376455 0.423258 0.365699 0.4533 0.443773 0.476731 0.430325 0.462208 0.416878 0.447691 0.426036 0.42547 0.411834 0.398515 0.397633 0.372442 0.349307 0.294536 0.33637 0.259776 0.323432 0.22685
1.25 2.35323 1.60468 1.35219 1.17287 1.34773 3.99149 2.65714 3.4206 7.123 5.76222 8.00037 9.55515 13.4092 15.2832 12.1655 14.2889 12.1689 9.6195 7.17262 4.44939 0.411225 0.0967283 0.388576 0.425011 0.103882 0.0951369 0.538105 0.114342 0.488126 0.581227 0.117854 0.0980142 0.719252 0.162837 0.701875 0.87618 0.132903 0.116279 0.89199 0.187818 0.986532 0.98932 0.164656 0.167887 0.968238 0.164915 0.977018 0.920832 0.187964 0.199748 0.893341 0.120594 0.751222 0.616881 0.199579 0.230304 0.2166 0.221121 0.212087 0.216514 0.207575 0.211908 0.203062 0.207301 0.19855 0.202694 0.194037 0.198087 0.242763 0.228321 0.236983 0.233669 0.231203 0.238492 0.304063 0.274164 0.296266 0.29671 0.28847 0.3177 0.384129 0.383587 0.373459 0.416809 0.362789 0.447524 0.439294 0.476146 0.425982 0.461856 0.41267 0.447558 0.425322 0.426075 0.411144 0.399371 0.396967 0.373529 0.35011 0.294905 0.337143 0.259631 0.324176 0.22623
1.29 2.63043 1.90847 1.9942 1.85166 2.02816 4.22975 2.90806 3.53047 7.13721 5.77817 7.85564 9.46544 13.0069 14.97 11.8177 14.3321 12.259 9.57828 7.18331 4.4136 0.429123 0.0981511 0.407511 0.443178 0.105127 0.0965815 0.545358 0.115748 0.495783 0.581742 0.11975 0.100456 0.716125 0.164167 0.695079 0.864041 0.136231 0.117911 0.882893 0.193012 0.984031 0.988275 0.165864 0.169416 0.964875 0.169774 0.977762 0.922984 0.19191 0.204225 0.893365 0.123814 0.752016 0.615104 0.206633 0.239588 0.261814 0.273217 0.256359 0.267525 0.250905 0.261833 0.245451 0.256141 0.239996 0.250449 0.234542 0.244757 0.248259 0.234142 0.242348 0.239346 0.236437 0.244023 0.305607 0.276278 0.297771 0.29703 0.289935 0.316317 0.381465 0.377531 0.370869 0.410833 0.360273 0.441633 0.434815 0.475377 0.421639 0.461362 0.408462 0.447322 0.424379 0.426591 0.410233 0.40015 0.396087 0.374551 0.350665 0.295251 0.337677 0.259468 0.32469 0.225595
1.33 2.97284 2.28166 2.73166 2.68223 2.84703 4.55987 3.21234 3.68291 7.20062 5.83567 7.7539 9.4086 12.6342 14.6612 11.4713 14.3669 12.3491 9.52189 7.19862 4.38384 0.45303 0.09968 0.433734 0.467501 0.106464 0.0981111 0.556241 0.117144 0.506066 0.584051 0.121696 0.10304 0.714584 0.165416 0.690508 0.852712 0.139526 0.119724 0.874555 0.198102 0.980951 0.986955 0.166964 0.170753 0.960855 0.174719 0.978349 0.924983 0.195685 0.208529 0.892845 0.127169 0.752875 0.613468 0.213606 0.248839 0.30109 0.324563 0.294818 0.317802 0.288545 0.31104 0.282272 0.304278 0.276 0.297516 0.269727 0.290755 0.256476 0.242953 0.250369 0.247789 0.244263 0.252107 0.308496 0.279497 0.300586 0.298292 0.292675 0.315721 0.379335 0.372593 0.368798 0.405423 0.358261 0.435785 0.43045 0.474397 0.417406 0.460708 0.404362 0.446977 0.423188 0.427026 0.409082 0.400856 0.394976 0.375509 0.350983 0.295591 0.337984 0.259304 0.324985 0.224966
1.37 3.35642 2.70311 3.46594 3.60465 3.74979 4.99556 3.56016 3.88167 7.33205 5.93882 7.6995 9.38426 12.3027 14.3682 11.1324 14.3948 12.4384 9.44994 7.21987 4.36162 0.481585 0.101371 0.466994 0.497583 0.107893 0.0997483 0.57138 0.118516 0.519022 0.588402 0.12375 0.105827 0.715143 0.166598 0.688223 0.84254 0.1428 0.121732 0.867158 0.20304 0.977245 0.985339 0.16801 0.171941 0.956146 0.17975 0.978791 0.92682 0.199268 0.212636 0.891788 0.130663 0.75384 0.612043 0.220466 0.258014 0.330079 0.370808 0.323202 0.363083 0.316326 0.355358 0.309449 0.347633 0.302572 0.339908 0.295696 0.332182 0.267581 0.255247 0.26121 0.259405 0.254839 0.263064 0.31306 0.283964 0.305033 0.300614 0.297005 0.316003 0.377901 0.368798 0.367404 0.400673 0.356906 0.430141 0.426305 0.473176 0.413387 0.459878 0.400469 0.446515 0.421734 0.427384 0.407676 0.401492 0.393618 0.376403 0.351074 0.295938 0.338071 0.259157 0.325068 0.224363
1.41 3.74501 3.14135 4.07637 4.52889 4.65514 5.535 3.9403 4.13164 7.55155 6.08896 7.6951 9.39466 12.0234 14.1027 10.8065 14.418 12.5266 9.36176 7.24851 4.34842 0.511829 0.103298 0.505517 0.53186 0.109377 0.101484 0.590996 0.119848 0.534453 0.595032 0.125983 0.108887 0.718381 0.167719 0.688291 0.833846 0.146081 0.123962 0.860878 0.207779 0.972913 0.98342 0.169061 0.173032 0.950736 0.184867 0.979101 0.928495 0.202636 0.21652 0.890195 0.134301 0.754957 0.6109 0.227185 0.267071 0.346472 0.40842 0.339253 0.399911 0.332035 0.391402 0.324817 0.382894 0.317599 0.374385 0.310381 0.365876 0.281171 0.271088 0.274477 0.274214 0.267782 0.276872 0.319592 0.289752 0.311398 0.304084 0.303203 0.317271 0.377371 0.366174 0.366888 0.396682 0.356406 0.424865 0.422481 0.471693 0.409678 0.458857 0.396876 0.445929 0.420001 0.427672 0.406001 0.40206 0.392001 0.377232 0.350941 0.296308 0.337943 0.259048 0.324946 0.22381
1.45 4.10324 3.56756 4.46743 5.3707 5.48691 6.1571 4.34606 4.43825 7.87653 6.28262 7.73962 9.44493 11.8051 13.8751 10.4979 14.4386 12.6137 9.25615 7.28614 4.3458 0.539947 0.105543 0.546278 0.567895 0.110839 0.103262 0.61464 0.121132 0.552018 0.604183 0.128473 0.112287 0.724849 0.168773 0.690717 0.826892 0.149419 0.126454 0.855906 0.212272 0.968025 0.981209 0.170177 0.174078 0.944652 0.19007 0.979297 0.930007 0.205769 0.220156 0.88806 0.138091 0.756275 0.610112 0.233728 0.27596 0.350916 0.43668 0.343605 0.427582 0.336294 0.418485 0.328983 0.409387 0.321673 0.40029 0.314362 0.391192 0.296223 0.289957 0.28917 0.29173 0.282117 0.293079 0.328245 0.296847 0.319828 0.308755 0.311412 0.319636 0.377985 0.364745 0.367485 0.393541 0.356985 0.420113 0.419071 0.469941 0.406372 0.457639 0.393673 0.445216 0.417982 0.427895 0.404049 0.402564 0.390116 0.377995 0.35059 0.296719 0.337605 0.258997 0.32462 0.223332
1.49 4.40804 3.96638 4.60369 6.08567 6.20422 6.825 4.77618 4.8031 8.31775 6.51119 7.82781 9.5432 11.653 13.693 10.2106 14.4594 12.7002 9.1313 7.33464 4.35554 0.56259 0.108185 0.586095 0.603242 0.112171 0.104988 0.641184 0.122381 0.571355 0.616041 0.13128 0.116072 0.73495 0.169747 0.695387 0.821843 0.152883 0.129259 0.852461 0.216476 0.96274 0.978745 0.171422 0.175136 0.937966 0.195354 0.979399 0.931366 0.208652 0.223522 0.885369 0.142039 0.757852 0.609757 0.240061 0.284631 0.346016 0.457075 0.338807 0.447553 0.331598 0.43803 0.32439 0.428508 0.317181 0.418985 0.309972 0.409463 0.311304 0.310837 0.303892 0.311045 0.29648 0.310881 0.33894 0.30517 0.330249 0.314648 0.321558 0.323214 0.379983 0.364513 0.369427 0.391323 0.358872 0.416021 0.416174 0.467936 0.403562 0.456235 0.390951 0.444378 0.41568 0.428061 0.401824 0.403006 0.387968 0.378694 0.350021 0.297188 0.337057 0.259026 0.324093 0.222953
1.53 4.65004 4.33587 4.50748 6.67193 6.80404 7.49234 5.23136 5.22154 8.87674 6.76318 7.95177 9.70025 11.5671 13.5602 9.94871 14.4828 12.7872 8.98517 7.39627 4.37985 0.577798 0.111292 0.622691 0.636195 0.113254 0.106538 0.66904 0.123638 0.592156 0.630651 0.134427 0.120251 0.74881 0.170624 0.702052 0.818752 0.156561 0.132438 0.850787 0.220353 0.957303 0.976098 0.172857 0.176266 0.930806 0.200712 0.979427 0.932584 0.211273 0.226601 0.882098 0.146158 0.75975 0.609923 0.246145 0.293029 0.334914 0.471813 0.327936 0.461984 0.320959 0.452155 0.313982 0.442325 0.307004 0.432496 0.300027 0.422666 0.324956 0.332502 0.317219 0.331087 0.309482 0.329354 0.351342 0.314605 0.342333 0.321752 0.333324 0.328098 0.383564 0.365445 0.372909 0.390063 0.362255 0.412695 0.413892 0.465726 0.401349 0.454671 0.388807 0.443425 0.413115 0.428178 0.399344 0.403391 0.385574 0.379329 0.349231 0.297737 0.336296 0.259159 0.323362 0.222701
1.57 4.82897 4.68146 4.23538 7.15346 7.30649 8.11111 5.71032 5.68316 9.54427 7.02763 8.10323 9.92836 11.5429 13.4758 9.71711 14.5113 12.8764 8.81602 7.47371 4.42135 0.585128 0.114913 0.655055 0.665988 0.113974 0.107786 0.696497 0.124975 0.614142 0.647846 0.137891 0.124786 0.766189 0.171387 0.710361 0.817575 0.160543 0.136056 0.85114 0.22387 0.952018 0.973367 0.174544 0.177532 0.923364 0.206133 0.979406 0.933683 0.213632 0.229385 0.878213 0.15046 0.762048 0.610709 0.25194 0.301096 0.320446 0.482907 0.31377 0.472846 0.307094 0.462786 0.300418 0.452725 0.293742 0.442665 0.287066 0.432604 0.33602 0.353844 0.32802 0.350892 0.320019 0.347673 0.3649 0.325019 0.355543 0.330027 0.346187 0.334332 0.38884 0.367459 0.378039 0.389759 0.367238 0.4102 0.412334 0.463389 0.399839 0.452998 0.387344 0.442379 0.410323 0.428253 0.396645 0.403726 0.382968 0.379905 0.348215 0.298388 0.335318 0.259423 0.322421 0.222605
1.61 4.94919 5.01057 3.85357 7.56186 7.73876 8.64031 6.20946 6.1754 10.3009 7.29696 8.27549 10.2391 11.5708 13.4348 9.52198 14.5468 12.9699 8.62294 7.56966 4.48287 0.58527 0.119081 0.68319 0.692568 0.114237 0.108624 0.722063 0.126486 0.637037 0.667267 0.141597 0.129599 0.786459 0.172034 0.719941 0.818202 0.164914 0.14017 0.853742 0.227002 0.94719 0.970667 0.176545 0.179003 0.9159 0.211599 0.979361 0.93469 0.215738 0.231875 0.873684 0.154961 0.764831 0.612229 0.257401 0.308765 0.304832 0.491829 0.298481 0.481582 0.29213 0.471336 0.28578 0.461089 0.279429 0.450843 0.273078 0.440596 0.343809 0.374073 0.335623 0.369769 0.327437 0.365242 0.37894 0.336273 0.369224 0.33939 0.359508 0.341889 0.395793 0.370436 0.384799 0.390365 0.373805 0.408566 0.411613 0.461026 0.39914 0.45128 0.386667 0.441269 0.407365 0.428296 0.393786 0.404017 0.380207 0.380429 0.346964 0.299168 0.334114 0.259847 0.321263 0.222699
1.65 5.01662 5.3292 3.42119 7.92452 8.12459 9.05111 6.72327 6.68637 11.119 7.56825 8.4643 10.6409 11.638 13.4281 9.3707 14.5904 13.0692 8.40636 7.68648 4.56719 0.579569 0.123813 0.707649 0.716251 0.113981 0.108974 0.744661 0.128272 0.660544 0.688421 0.145433 0.134577 0.808668 0.172582 0.730463 0.820503 0.169741 0.14482 0.85873 0.229734 0.943078 0.968113 0.178918 0.180748 0.908731 0.217083 0.97932 0.935638 0.217613 0.234084 0.868487 0.159681 0.768189 0.614605 0.262481 0.31597 0.289653 0.499483 0.283618 0.489077 0.277584 0.478671 0.271549 0.468265 0.265515 0.457859 0.259481 0.447453 0.348115 0.392751 0.339827 0.387327 0.331538 0.381712 0.392783 0.348217 0.382712 0.349718 0.37264 0.35067 0.404259 0.374233 0.39303 0.391811 0.381801 0.40779 0.411829 0.458752 0.399349 0.449591 0.386869 0.440134 0.404326 0.428317 0.390849 0.404275 0.377371 0.380907 0.34547 0.300106 0.332675 0.260466 0.31988 0.22302
1.69 5.0375 5.64104 2.98302 8.2597 8.48002 9.32914 7.24608 7.20733 11.9666 7.84316 8.66808 11.1367 11.73 13.4445 9.27142 14.6412 13.1748 8.16835 7.82573 4.67665 0.569622 0.129108 0.729141 0.737447 0.113179 0.108797 0.763694 0.13043 0.684351 0.710766 0.149266 0.13959 0.831683 0.173074 0.741695 0.824345 0.175053 0.150021 0.866097 0.232062 0.939839 0.965801 0.181716 0.182832 0.902219 0.222553 0.979302 0.936557 0.219296 0.236041 0.862621 0.164641 0.772201 0.617959 0.267131 0.322635 0.275967 0.506309 0.270217 0.495761 0.264468 0.485213 0.258719 0.474665 0.252969 0.464117 0.24722 0.453569 0.349125 0.409735 0.340812 0.403419 0.3325 0.396935 0.405831 0.360693 0.395425 0.360848 0.38502 0.360507 0.413935 0.37871 0.402437 0.394016 0.390939 0.407846 0.413055 0.456673 0.400539 0.448006 0.388022 0.439016 0.401314 0.428327 0.387936 0.40451 0.374559 0.381351 0.343726 0.301233 0.330996 0.261314 0.318265 0.223607
1.73 5.01807 5.94771 2.56858 8.57643 8.81326 9.47334 7.77333 7.73344 12.8113 8.12654 8.88733 11.7231 11.8329 13.4719 9.23226 14.6967 13.2852 7.91289 7.98762 4.81275 0.556999 0.134945 0.748306 0.756513 0.111842 0.108096 0.778975 0.133037 0.708159 0.733784 0.152955 0.144504 0.854374 0.173579 0.753513 0.829612 0.18084 0.155753 0.875645 0.233998 0.93752 0.963797 0.184989 0.185317 0.896737 0.227966 0.979324 0.937473 0.220841 0.23779 0.856119 0.169865 0.776929 0.622402 0.271305 0.328688 0.264446 0.51242 0.258936 0.501745 0.253427 0.491069 0.247918 0.480394 0.242408 0.469719 0.236899 0.459043 0.347297 0.425075 0.339028 0.418058 0.330759 0.410889 0.417632 0.373539 0.406924 0.372595 0.396215 0.371196 0.424414 0.383745 0.412625 0.396902 0.400836 0.408699 0.41532 0.454872 0.402735 0.446585 0.390149 0.437954 0.398454 0.428334 0.385172 0.404731 0.371891 0.381771 0.34173 0.302578 0.329073 0.262426 0.316416 0.224501
