t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
97.33 4.52743 8.04891 18.3618 -6.22259 -1.59299 2.02678 20.8024 29.1155 -29.8647 36.4264 34.2547 -7.85772 21.9464 14.0073 26.1933 -11.2602 -22.1955 26.5364 -28.4907 -22.1148 0.931352 0.386496 0.309505 0.601132 0.17034 0.145238 0.216788 0.679257 0.999993 0.999981 0.0813673 0.100308 0.0520351 0.674125 0.999999 0.999918 0.277688 0.365775 0.877102 0.300408 0.985576 0.810323 0.763289 0.81693 0.999044 0.108153 1.57276e-005 5.8827e-005 0.828124 0.723418 0.931598 0.0981217 9.67268e-005 0.00368074 0.450122 0.275012 0.692075 0.0339639 0.677657 0.0332563 0.663239 0.0325487 0.648821 0.0318411 0.634403 0.0311335 0.619984 0.030426 0.504966 0.344223 0.492943 0.384339 0.48092 0.422099 0.0555109 0.568681 0.0540876 0.554083 0.0526642 0.539485 0.082255 0.524269 0.0799702 0.509021 0.0776853 0.493813 0.458894 0.41053 0.444988 0.332872 0.431082 0.259291 0.436737 -0.00020911 0.422179 5.45839e-005 0.407621 0.000300573 0.345364 0.00884403 0.332573 0.0225361 0.319782 0.0351497
97.37 5.96365 6.65857 18.8345 -6.89599 -2.72609 5.51598 17.2791 26.2047 -29.3154 36.8511 35.4484 -11.5103 23.6793 16.2159 23.7493 -7.10858 -18.5321 27.4471 -29.6363 -24.5067 0.951141 0.343715 0.240201 0.554811 0.20442 0.164146 0.354103 0.662005 0.999984 0.999969 0.080864 0.0963518 0.0397038 0.688617 0.999999 0.999949 0.241627 0.323748 0.757052 0.339321 0.993325 0.876971 0.735539 0.799159 0.998751 0.109548 4.95485e-005 0.000105043 0.837327 0.742769 0.949248 0.0890214 3.52167e-005 0.00113158 0.490198 0.317654 0.692712 0.0328957 0.67828 0.0322104 0.663849 0.031525 0.649417 0.0308397 0.634986 0.0301544 0.620554 0.0294691 0.530248 0.28101 0.517623 0.337707 0.504998 0.391312 0.0959988 0.568685 0.0935373 0.55409 0.0910758 0.539495 0.0616686 0.524472 0.0599556 0.509441 0.0582426 0.494436 0.43375 0.433242 0.420606 0.366453 0.407462 0.303018 0.436811 -0.00026484 0.422251 -7.62909e-005 0.407691 9.98639e-005 0.35434 0.00574123 0.341216 0.0148529 0.328092 0.0232474
97.41 7.28288 5.32627 19.2379 -7.51918 -3.77798 8.57845 13.9105 23.3671 -27.551 37.0415 36.4324 -15.0598 25.4898 18.412 20.7822 -3.21069 -14.9365 28.1146 -30.5386 -26.7209 0.965351 0.305684 0.190603 0.511913 0.24286 0.184984 0.49778 0.638551 0.999959 0.999942 0.0833663 0.0957671 0.0340034 0.699313 1 0.999967 0.211083 0.286316 0.599999 0.382624 0.997057 0.924776 0.70052 0.773731 0.99817 0.111493 0.000183954 0.000220373 0.845251 0.760463 0.963053 0.0822083 1.36643e-005 0.000322883 0.528497 0.361295 0.693157 0.0322026 0.678716 0.0315317 0.664275 0.0308608 0.649835 0.0301899 0.635394 0.0295191 0.620953 0.0288482 0.550216 0.227805 0.537115 0.296875 0.524015 0.362312 0.150755 0.568685 0.14689 0.554091 0.143024 0.539498 0.0467393 0.524611 0.045441 0.509725 0.0441427 0.494856 0.392927 0.448963 0.381021 0.393222 0.369114 0.340115 0.43679 -0.000289282 0.42223 -0.000151391 0.40767 -2.23442e-005 0.362276 0.00369556 0.348858 0.00972135 0.33544 0.0152731
97.45 8.49861 4.08199 19.6178 -8.14522 -4.76111 11.2067 10.8505 20.7241 -24.6496 36.9514 37.1235 -18.3678 27.3163 20.5886 17.1946 0.439699 -11.4529 28.5398 -31.2214 -28.7424 0.975448 0.272723 0.153207 0.470008 0.284548 0.207692 0.621227 0.610084 0.99988 0.999883 0.0886701 0.0980673 0.0341355 0.706651 1 0.999978 0.185593 0.253401 0.446045 0.42967 0.998761 0.956735 0.656576 0.739212 0.996973 0.113982 0.000774878 0.000524173 0.851978 0.776607 0.973343 0.0771892 5.707e-006 8.77126e-005 0.564606 0.404947 0.69345 0.0317755 0.679003 0.0311135 0.664556 0.0304515 0.650109 0.0297895 0.635662 0.0291275 0.621216 0.0284655 0.565726 0.184222 0.552257 0.261519 0.538787 0.334831 0.212412 0.568672 0.206966 0.554081 0.201519 0.539491 0.0366074 0.524708 0.0355906 0.509918 0.0345737 0.49514 0.340008 0.459664 0.329704 0.413955 0.319401 0.370233 0.436632 -0.000248636 0.422078 -0.000158179 0.407523 -7.3388e-005 0.369034 0.00234654 0.355366 0.00632322 0.341698 0.00998732
97.49 9.61975 2.9255 19.9959 -8.78771 -5.68003 13.431 8.13463 18.2847 -20.8857 36.5393 37.4572 -21.2607 29.0536 22.7002 13.028 3.8819 -8.06259 28.7136 -31.6363 -30.5155 0.982604 0.244559 0.123609 0.428079 0.328302 0.232257 0.717844 0.578735 0.99962 0.999755 0.0963522 0.102555 0.0409833 0.711007 1 0.999985 0.164569 0.224757 0.321222 0.477685 0.999496 0.976435 0.604643 0.696045 0.994312 0.117027 0.00358314 0.00137239 0.857562 0.791277 0.980703 0.0735965 2.59074e-006 2.32849e-005 0.598255 0.447735 0.693603 0.0315463 0.679153 0.0308891 0.664702 0.0302319 0.650252 0.0295747 0.635802 0.0289175 0.621352 0.0282603 0.577613 0.14887 0.563861 0.230713 0.550108 0.308391 0.273554 0.568627 0.26654 0.554047 0.259526 0.539467 0.0307533 0.524775 0.029899 0.51005 0.0290448 0.495333 0.282814 0.466861 0.274244 0.429542 0.265674 0.393671 0.436218 4.73366e-005 0.421677 1.13809e-005 0.407137 -2.2204e-005 0.374595 0.0014559 0.360721 0.00408105 0.346847 0.00650011
97.53 10.6452 1.84649 20.3702 -9.43251 -6.52715 15.2946 5.73598 16.007 -16.6149 35.8016 37.4217 -23.5981 30.5992 24.6837 8.46271 7.14668 -4.74791 28.6271 -31.7035 -31.9557 0.987673 0.220688 0.0994497 0.386448 0.372955 0.258648 0.791062 0.546595 0.998744 0.999481 0.106 0.108615 0.0581927 0.712588 1 0.999988 0.147465 0.200157 0.22967 0.523293 0.999799 0.987651 0.547574 0.64625 0.987941 0.120712 0.0175098 0.00386059 0.861938 0.804482 0.98579 0.0711565 1.29593e-006 6.22075e-006 0.629318 0.48895 0.693594 0.0314966 0.679145 0.0308404 0.664695 0.0301843 0.650245 0.0295281 0.635795 0.0288719 0.621345 0.0282157 0.586625 0.12021 0.572658 0.203534 0.558691 0.282653 0.32949 0.568476 0.321041 0.553944 0.312593 0.53941 0.0293055 0.524823 0.0284914 0.510142 0.0276774 0.495466 0.228277 0.471663 0.221359 0.440922 0.214442 0.41121 0.435217 0.00157187 0.42071 0.000895031 0.406202 0.000261257 0.379032 0.000866728 0.364994 0.00260287 0.350955 0.00420299
97.57 11.5713 0.833124 20.7293 -10.0626 -7.29926 16.8472 3.60477 13.8466 -12.183 34.7882 37.0693 -25.3013 31.8943 26.4915 3.74284 10.2386 -1.52468 28.2866 -31.3457 -32.9757 0.991258 0.20056 0.0794987 0.346075 0.417431 0.286763 0.845927 0.515269 0.995805 0.998913 0.117278 0.115772 0.0935444 0.711313 1 0.999991 0.133915 0.179528 0.166259 0.563949 0.999919 0.99364 0.488908 0.592638 0.971927 0.125469 0.0827916 0.0113786 0.864516 0.81605 0.989214 0.0696663 7.27025e-007 1.72893e-006 0.657786 0.528074 0.693361 0.031698 0.678916 0.0310376 0.664471 0.0303772 0.650026 0.0297169 0.635581 0.0290565 0.621136 0.0283961 0.593397 0.0969048 0.579268 0.179299 0.56514 0.257561 0.378086 0.567973 0.368391 0.553636 0.358697 0.539287 0.0334824 0.524858 0.0325524 0.510205 0.0316223 0.495557 0.180482 0.474852 0.175012 0.44902 0.169543 0.423903 0.432747 0.00895528 0.418322 0.00495086 0.403897 0.00120203 0.382478 0.000475862 0.368312 0.00162771 0.354146 0.0026896
97.61 12.3995 -0.126124 21.0666 -10.6719 -8.00893 18.1453 1.68714 11.7773 -7.87704 33.5891 36.5051 -26.3162 32.941 28.1063 -0.868269 13.1338 1.57939 27.6963 -30.3935 -33.4386 0.993789 0.183661 0.0630337 0.307821 0.460804 0.316403 0.886729 0.485743 0.98624 0.997769 0.129957 0.12367 0.158233 0.706668 1 0.999992 0.123831 0.163042 0.124283 0.598377 0.999967 0.996707 0.431913 0.538067 0.932247 0.133012 0.294579 0.0338424 0.862836 0.825355 0.991466 0.0689835 4.68778e-007 5.19517e-007 0.683728 0.564775 0.692772 0.0324257 0.678339 0.0317502 0.663907 0.0310747 0.649474 0.0303991 0.635041 0.0297236 0.620608 0.0290481 0.598447 0.0778942 0.584198 0.157567 0.56995 0.233262 0.418843 0.56632 0.408104 0.552701 0.397364 0.539035 0.045942 0.524882 0.0446659 0.51025 0.0433897 0.49562 0.141034 0.476966 0.13676 0.454663 0.132486 0.432851 0.426591 0.0371314 0.412372 0.0200666 0.398152 0.00409323 0.385094 0.000215526 0.370832 0.000983318 0.356569 0.00169144
97.65 13.1433 -1.04756 21.3888 -11.2724 -8.69101 19.2564 -0.0748086 9.78319 -3.90424 32.3035 35.8524 -26.5734 33.7849 29.5369 -5.1106 15.7891 4.57269 26.7928 -28.5208 -33.1344 0.995574 0.169529 0.0495056 0.272041 0.50234 0.347286 0.916847 0.458291 0.957309 0.995524 0.14405 0.132055 0.25807 0.697722 1 0.999992 0.117391 0.151057 0.0981665 0.626408 0.999986 0.998249 0.379046 0.484823 0.846394 0.146936 0.598347 0.0947274 0.85203 0.830765 0.992874 0.0690307 3.62299e-007 1.77395e-007 0.707241 0.59888 0.691594 0.0343865 0.677185 0.0336701 0.662777 0.0329538 0.648369 0.0322374 0.633961 0.031521 0.619553 0.0308046 0.60219 0.0623586 0.587852 0.138044 0.573514 0.209965 0.452153 0.561148 0.440559 0.549923 0.428965 0.53853 0.0699983 0.5249 0.0680539 0.510281 0.0661095 0.495664 0.109983 0.478366 0.10665 0.458537 0.103318 0.43904 0.412258 0.0989657 0.398516 0.0542374 0.384774 0.0123663 0.387038 4.12103e-005 0.372704 0.000556389 0.358369 0.00103182
97.69 13.8215 -1.94901 21.7108 -11.8806 -9.3827 20.2443 -1.72847 7.84777 -0.391329 30.9803 35.1923 -25.9943 34.4693 30.7872 -8.84779 18.1902 7.48704 25.4156 -25.6237 -31.9849 0.996838 0.15775 0.0384384 0.238679 0.541513 0.379093 0.938925 0.432256 0.88287 0.99121 0.160184 0.140781 0.380224 0.683648 1 0.999992 0.114751 0.143753 0.0842179 0.648547 0.999994 0.999029 0.331807 0.434405 0.707897 0.170102 0.805298 0.223306 0.829202 0.829222 0.99359 0.069789 3.53421e-007 7.28447e-008 0.728391 0.630345 0.689405 0.0389981 0.675042 0.0381856 0.660679 0.0373732 0.646317 0.0365607 0.631954 0.0357483 0.617592 0.0349358 0.604949 0.049655 0.590545 0.120492 0.576142 0.187816 0.478836 0.546691 0.466558 0.542374 0.45428 0.537546 0.106767 0.524912 0.103801 0.510303 0.100835 0.495695 0.0866423 0.479296 0.0840167 0.461168 0.0813912 0.443265 0.384551 0.176684 0.371732 0.102177 0.358914 0.0324025 0.388442 -7.63108e-005 0.374055 0.000272518 0.359669 0.000594732
97.73 14.4506 -2.84389 22.0461 -12.5003 -10.0988 21.1539 -3.29164 5.94569 2.61322 29.5551 34.5044 -24.587 35.0135 31.8452 -12.0837 20.3594 10.2992 23.435 -21.9254 -30.0188 0.997736 0.147949 0.0294445 0.207783 0.577998 0.41152 0.955014 0.406005 0.742698 0.983074 0.180081 0.149812 0.499546 0.664539 1 0.999992 0.115688 0.140714 0.0806225 0.665511 0.999997 0.999436 0.290854 0.387773 0.553247 0.203968 0.911173 0.405171 0.794005 0.817297 0.9936 0.0712624 4.50048e-007 3.78753e-008 0.74718 0.659212 0.685468 0.0485102 0.671188 0.0474996 0.656907 0.0464889 0.642627 0.0454783 0.628346 0.0444677 0.614065 0.043457 0.606975 0.0392732 0.592523 0.104708 0.578072 0.166906 0.499869 0.514177 0.487052 0.525567 0.474235 0.535663 0.152928 0.52492 0.14868 0.510317 0.144432 0.495715 0.0701549 0.479914 0.068029 0.462943 0.065903 0.446125 0.343372 0.248276 0.331926 0.155758 0.32048 0.06905 0.389398 -0.000156218 0.374976 8.28653e-005 0.360554 0.000304002
97.77 15.0417 -3.73743 22.3976 -13.1068 -10.8221 22.011 -4.76227 4.03979 5.13767 27.8648 33.6717 -22.4949 35.4196 32.6954 -14.8553 22.3193 12.9564 20.8489 -17.7137 -27.2748 0.998378 0.139797 0.0222402 0.179789 0.61164 0.444302 0.966706 0.378101 0.569914 0.968084 0.206004 0.159234 0.599835 0.641529 1 0.999992 0.119592 0.141029 0.0873746 0.677968 0.999998 0.999658 0.256232 0.345581 0.422312 0.248369 0.961169 0.579769 0.747164 0.79342 0.992692 0.0734572 7.53818e-007 2.60572e-008 0.763599 0.685573 0.67859 0.0658246 0.664453 0.0644532 0.650316 0.0630819 0.636179 0.0617106 0.622041 0.0603392 0.607904 0.0589679 0.608459 0.0308111 0.593972 0.0905587 0.579485 0.147356 0.516236 0.460349 0.502999 0.49753 0.489763 0.532132 0.20261 0.524925 0.196982 0.510327 0.191354 0.495729 0.0598547 0.480326 0.058041 0.464138 0.0562272 0.448051 0.295159 0.305239 0.28532 0.208923 0.275481 0.118547 0.389948 -0.000211085 0.375505 -4.46201e-005 0.361063 0.000109641
97.81 15.598 -4.61779 22.7436 -13.6267 -11.494 22.8312 -6.15861 2.09299 7.26939 25.7918 32.5738 -19.9304 35.6698 33.3235 -17.1871 24.0755 15.4176 17.756 -13.26 -23.8851 0.998838 0.13302 0.0166302 0.155362 0.642418 0.477171 0.975214 0.348946 0.418961 0.941475 0.238893 0.169288 0.678721 0.616169 0.999999 0.999991 0.125765 0.143726 0.106471 0.68639 0.999999 0.999783 0.227645 0.308297 0.324485 0.300524 0.983574 0.714878 0.690878 0.758242 0.990285 0.0763712 1.64103e-006 2.44848e-008 0.777711 0.709534 0.666996 0.0939523 0.6531 0.0919949 0.639204 0.0900376 0.625309 0.0880802 0.611413 0.0861229 0.597517 0.0841656 0.609543 0.023958 0.59503 0.0779944 0.580517 0.129367 0.528843 0.393502 0.515283 0.461656 0.501722 0.525692 0.250746 0.524927 0.243781 0.510332 0.236816 0.495738 0.0555192 0.480602 0.0538368 0.464939 0.0521544 0.449345 0.247121 0.347189 0.238883 0.256877 0.230646 0.171995 0.390061 -0.000249131 0.375614 -0.00013096 0.361167 -2.11683e-005
97.85 16.1148 -5.45594 23.0286 -13.9326 -12.0147 23.6378 -7.55095 0.0653579 9.11655 23.3643 31.1679 -17.1088 35.7417 33.7321 -19.0752 25.6232 17.6576 14.3059 -8.80245 -20.0793 0.999165 0.127415 0.0124616 0.135151 0.670403 0.509789 0.981454 0.320014 0.304979 0.896879 0.277932 0.180426 0.740158 0.589867 0.999999 0.999989 0.133628 0.148039 0.141755 0.690973 1 0.999857 0.2047 0.276289 0.253934 0.356096 0.993176 0.811536 0.628472 0.713562 0.984968 0.0799967 4.5259e-006 3.18062e-008 0.789643 0.731176 0.648206 0.135137 0.634702 0.132321 0.621198 0.129506 0.607693 0.126691 0.594189 0.123875 0.580685 0.12106 0.610333 0.0184756 0.595802 0.0670351 0.58127 0.113205 0.538481 0.32491 0.524674 0.422453 0.510866 0.514425 0.294437 0.524927 0.286259 0.510334 0.27808 0.495742 0.0575425 0.480788 0.0557988 0.465478 0.0540551 0.450214 0.20366 0.376713 0.196871 0.297254 0.190082 0.222409 0.38957 -0.000275637 0.375141 -0.000189898 0.360713 -0.000109969
97.89 16.5816 -6.21713 23.1661 -13.867 -12.2602 24.4696 -9.04735 -2.10029 10.7663 20.7012 29.4779 -14.2309 35.6335 33.9551 -20.4874 26.9597 19.6622 10.6566 -4.51897 -16.1046 0.999393 0.122835 0.00957237 0.119803 0.695732 0.54174 0.9861 0.292328 0.219634 0.828105 0.321555 0.193373 0.788779 0.563686 0.999998 0.999987 0.142763 0.153445 0.197032 0.691637 1 0.999901 0.187059 0.249853 0.203725 0.410715 0.997167 0.878262 0.563704 0.661846 0.973438 0.0843463 1.52776e-005 5.65869e-008 0.799499 0.7505 0.618981 0.189957 0.606085 0.185999 0.59319 0.182042 0.580294 0.178085 0.567399 0.174127 0.554503 0.17017 0.610908 0.0141746 0.596362 0.0577436 0.581817 0.0991707 0.545817 0.261445 0.531822 0.382007 0.517827 0.495872 0.332624 0.524925 0.323384 0.510334 0.314144 0.495744 0.0668545 0.480913 0.0648286 0.465839 0.0628027 0.450797 0.166601 0.396931 0.161048 0.32971 0.155494 0.266213 0.388022 -0.000293559 0.373651 -0.000230211 0.35928 -0.0001709
97.93 16.9815 -6.87448 23.047 -13.2821 -12.1104 25.3752 -10.7623 -4.48209 12.2712 17.9218 27.5466 -11.4661 35.3728 34.057 -21.3857 28.0923 21.4295 6.93932 -0.51383 -12.1635 0.999546 0.119173 0.00778686 0.110025 0.718585 0.572575 0.989634 0.266207 0.15366 0.732771 0.368076 0.209114 0.82801 0.538331 0.999995 0.999982 0.152882 0.159606 0.271778 0.688152 1 0.999929 0.174432 0.22913 0.168874 0.460958 0.998806 0.922863 0.500108 0.606059 0.94836 0.089507 6.07386e-005 1.34253e-007 0.80722 0.767313 0.57572 0.2567 0.563726 0.251352 0.551732 0.246004 0.539738 0.240656 0.527744 0.235308 0.515749 0.22996 0.611323 0.0108945 0.596767 0.0502132 0.582212 0.0876012 0.551396 0.2057 0.537258 0.340374 0.52312 0.467682 0.365309 0.524922 0.355162 0.510332 0.345014 0.495744 0.0842845 0.480997 0.0817304 0.466082 0.0791763 0.451188 0.136289 0.410552 0.131746 0.354937 0.127203 0.302213 0.384341 -0.000302496 0.370106 -0.00025652 0.355871 -0.000213218
97.97 17.2928 -7.4183 22.5535 -12.0782 -11.475 26.3981 -12.7898 -7.17038 13.6628 15.0958 25.4039 -8.93867 34.9989 34.1107 -21.7517 29.0378 22.969 3.24558 3.17285 -8.38736 0.999644 0.116352 0.00697308 0.106717 0.739161 0.60185 0.992379 0.241658 0.101877 0.614834 0.415856 0.228761 0.860034 0.51423 0.999985 0.999975 0.163789 0.166311 0.357859 0.680426 1 0.999946 0.16644 0.213912 0.146058 0.504738 0.999482 0.951748 0.440493 0.549295 0.895926 0.095749 0.000273793 4.09259e-007 0.81237 0.781042 0.516186 0.331013 0.505432 0.324117 0.494679 0.317221 0.483925 0.310325 0.473171 0.303429 0.462417 0.296533 0.61162 0.00849741 0.597058 0.0445738 0.582495 0.0788804 0.555648 0.158085 0.5414 0.297127 0.527153 0.428638 0.392963 0.524916 0.382048 0.510328 0.371132 0.495741 0.109468 0.481055 0.106151 0.466246 0.102833 0.451451 0.112372 0.41964 0.108626 0.374026 0.10488 0.330593 0.376263 -0.000290747 0.362328 -0.000266313 0.348392 -0.00024293
98.01 17.4928 -7.85533 21.5927 -10.2375 -10.317 27.5526 -15.1593 -10.2311 14.9731 12.2276 23.0528 -6.71017 34.5356 34.1643 -21.6096 29.8119 24.2954 -0.372787 6.5455 -4.83688 0.999699 0.114322 0.00714556 0.111278 0.757663 0.629145 0.994529 0.21873 0.062377 0.483167 0.463354 0.253326 0.886258 0.491615 0.999956 0.999961 0.175345 0.173417 0.442931 0.668809 1 0.999959 0.162474 0.203527 0.133093 0.541218 0.999767 0.969994 0.386694 0.494269 0.799842 0.103678 0.00135101 1.53886e-006 0.8139 0.790537 0.44261 0.40619 0.433389 0.397728 0.424168 0.389265 0.414947 0.380803 0.405726 0.372341 0.396505 0.363878 0.61183 0.00688359 0.597263 0.0410291 0.582696 0.073501 0.5589 0.118298 0.54457 0.252415 0.530239 0.379313 0.416189 0.524906 0.404628 0.510321 0.393068 0.495736 0.140275 0.481093 0.136024 0.466355 0.131774 0.451627 0.0942345 0.42567 0.0910933 0.388156 0.0879522 0.35225 0.360099 -0.000191441 0.346762 -0.00022935 0.333425 -0.000263798
98.05 17.5652 -8.19387 20.142 -7.84458 -8.66847 28.7981 -17.7749 -13.6347 16.2477 9.26168 20.4651 -4.77359 33.971 34.2198 -21.0287 30.4206 25.4221 -3.88768 9.62995 -1.51868 0.999719 0.113068 0.00864191 0.126075 0.774281 0.654064 0.996189 0.197627 0.0346026 0.349523 0.509175 0.283488 0.907736 0.470602 0.999858 0.999934 0.187448 0.180823 0.5177 0.65412 1 0.999967 0.161737 0.196974 0.128673 0.570475 0.99989 0.98135 0.339598 0.44296 0.661329 0.114244 0.00704876 6.86251e-006 0.810237 0.794296 0.363053 0.475013 0.355489 0.465117 0.347925 0.455221 0.340362 0.445325 0.332798 0.435429 0.325235 0.425532 0.611975 0.00603146 0.597404 0.03994 0.582834 0.0721874 0.561395 0.0859757 0.547001 0.207284 0.532606 0.322091 0.43559 0.524886 0.42349 0.510307 0.41139 0.495728 0.173524 0.481119 0.168266 0.466429 0.163007 0.451746 0.0812347 0.42966 0.0785268 0.398427 0.075819 0.36836 0.332525 0.000356704 0.320209 2.72715e-005 0.307893 -0.000277836
98.09 17.5024 -8.425 18.261 -5.07191 -6.63223 30.0387 -20.3979 -17.1998 17.5452 6.12779 17.6016 -3.06572 33.2689 34.2405 -20.1024 30.8634 26.3604 -7.26544 12.4532 1.5865 0.999703 0.112636 0.0125254 0.154783 0.789173 0.676192 0.99742 0.178683 0.017364 0.228332 0.552174 0.319291 0.925377 0.451237 0.999497 0.999877 0.20002 0.188445 0.578945 0.637399 1 0.999973 0.163414 0.193215 0.132242 0.593103 0.999945 0.988375 0.299346 0.396534 0.510318 0.128382 0.0368236 3.50457e-005 0.799919 0.791406 0.287575 0.532589 0.281583 0.521493 0.275592 0.510398 0.269601 0.499302 0.26361 0.488206 0.257619 0.477111 0.61207 0.00608892 0.597497 0.0419532 0.582924 0.0760609 0.563305 0.060711 0.548861 0.163631 0.534418 0.261052 0.451733 0.524825 0.439185 0.51027 0.426637 0.495714 0.206249 0.481135 0.2 0.466478 0.19375 0.451825 0.0728297 0.432296 0.070402 0.405786 0.0679744 0.38011 0.29419 0.00326004 0.283294 0.00142157 0.272398 -0.000284767
98.13 17.3041 -8.52138 16.0476 -2.12301 -4.35927 31.1643 -22.7328 -20.6324 18.9223 2.80308 14.4533 -1.49751 32.4006 34.1803 -18.9238 31.1426 27.122 -10.4325 15.0236 4.49579 0.99964 0.113157 0.0216378 0.201901 0.802428 0.695066 0.998287 0.162263 0.00805804 0.133269 0.591586 0.359816 0.939973 0.433517 0.998043 0.999744 0.213015 0.196216 0.627715 0.619636 1 0.999978 0.166806 0.19138 0.143833 0.609881 0.999971 0.992703 0.265608 0.355488 0.377264 0.147015 0.164553 0.000198615 0.78116 0.782166 0.222972 0.577571 0.218327 0.565538 0.213682 0.553505 0.209037 0.541472 0.204391 0.52944 0.199746 0.517407 0.612122 0.00759813 0.597548 0.0481535 0.582973 0.0867217 0.564755 0.0418202 0.550274 0.123872 0.535793 0.201549 0.465142 0.524609 0.452222 0.510151 0.439301 0.495686 0.236474 0.481146 0.229308 0.466511 0.222142 0.451879 0.0686403 0.434036 0.0663523 0.410998 0.0640643 0.388551 0.24998 0.0167979 0.240721 0.00794446 0.231463 -0.000275833
98.17 16.9782 -8.44936 13.5988 0.823554 -2.00838 32.0985 -24.5255 -23.6205 20.4204 -0.675319 11.0543 0.0144891 31.3657 34.0055 -17.5727 31.2707 27.7203 -13.2581 17.3161 7.21753 0.999498 0.114885 0.0432369 0.270412 0.814002 0.710188 0.998866 0.148626 0.00360525 0.0701254 0.627078 0.403182 0.952154 0.417362 0.991651 0.999403 0.226448 0.204081 0.66668 0.601612 1 0.999982 0.171384 0.190835 0.163792 0.621591 0.999984 0.995347 0.237813 0.319829 0.273282 0.17237 0.452576 0.00120955 0.748974 0.767623 0.171419 0.611148 0.167848 0.598415 0.164277 0.585683 0.160705 0.572951 0.157134 0.560219 0.153563 0.547486 0.612133 0.0120655 0.597558 0.0602005 0.582984 0.105973 0.56584 0.028264 0.551331 0.0901565 0.536822 0.148753 0.476284 0.523714 0.463054 0.509683 0.449824 0.495622 0.263277 0.481152 0.255299 0.466532 0.24732 0.451915 0.0684573 0.435185 0.0661754 0.414654 0.0638935 0.394538 0.205513 0.0578119 0.197901 0.0277357 0.19029 -0.000191694
98.21 16.5448 -8.17427 11.0144 3.63741 0.288484 32.8093 -25.5848 -25.8911 22.0556 -4.24955 7.44897 1.52473 30.1759 33.6907 -16.1135 31.2609 28.1594 -15.6013 19.2807 9.75303 0.9992 0.118255 0.0938411 0.358029 0.823545 0.721148 0.999239 0.137796 0.00163947 0.034442 0.658664 0.447124 0.962381 0.402434 0.962078 0.998442 0.240641 0.212007 0.698489 0.58387 1 0.999984 0.176771 0.191161 0.192415 0.628964 0.99999 0.996939 0.215318 0.289221 0.197491 0.206488 0.718222 0.0075984 0.698568 0.748907 0.132072 0.635512 0.129321 0.622272 0.126569 0.609033 0.123818 0.595793 0.121066 0.582553 0.118315 0.569313 0.612089 0.02321 0.597516 0.0804928 0.582942 0.134954 0.56664 0.0188385 0.552111 0.0635358 0.537582 0.105855 0.485559 0.519676 0.472072 0.507637 0.458584 0.49546 0.286506 0.481155 0.277824 0.466546 0.269142 0.451939 0.072195 0.435944 0.0697885 0.417196 0.067382 0.39874 0.164803 0.12397 0.158699 0.0598707 0.152596 0.000348762
