t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
70.89 -6.81571 14.9549 9.85731 4.28402 8.27775 -25.0754 33.2108 36.8071 -14.755 27.5084 22.4325 20.4696 8.79423 -2.45061 33.0566 -31.9737 -32.9857 16.4966 -13.6129 -4.87017 0.43151 0.65432 0.994632 0.974652 0.0733442 0.0763282 0.0152601 0.69769 0.999996 0.999973 0.154171 0.21067 0.60434 0.455221 0.999507 0.991923 0.62731 0.697208 0.999398 0.136353 0.097893 0.0277486 0.863385 0.817632 0.996797 0.119377 6.20257e-006 0.000444701 0.707803 0.524977 0.758422 0.301497 0.0943194 0.63541 0.161517 0.076318 0.667513 0.0806171 0.653606 0.0789376 0.6397 0.077258 0.625793 0.0755785 0.611887 0.073899 0.59798 0.0722195 0.138704 0.611252 0.135401 0.593904 0.132099 0.576693 0.0337005 0.568448 0.0328363 0.553742 0.0319722 0.539042 0.423359 0.513916 0.411599 0.488279 0.399839 0.463292 0.48098 0.0124712 0.466404 0.00821439 0.451829 0.00420003 0.430822 0.0029879 0.416461 0.00750362 0.402101 0.011701 0.259275 0.155928 0.249672 0.239428 0.24007 0.316061
70.93 -5.64324 14.3403 11.7422 2.12546 6.58275 -22.637 32.9605 37.3142 -18.1477 29.1991 24.2933 16.94 11.1323 -0.177684 33.1203 -31.9117 -34.1622 17.7904 -15.5117 -6.777 0.558071 0.631037 0.985304 0.952411 0.0759154 0.0784986 0.0135489 0.702456 0.999997 0.999981 0.136373 0.186921 0.457725 0.491407 0.999785 0.995925 0.585792 0.663659 0.999012 0.142919 0.30098 0.0696048 0.864508 0.828784 0.997875 0.11488 3.4337e-006 0.000200055 0.731687 0.558878 0.78518 0.255602 0.0447104 0.415826 0.195749 0.0884961 0.675444 0.0657032 0.661372 0.0643344 0.6473 0.0629656 0.633229 0.0615968 0.619157 0.060228 0.605085 0.0588591 0.199583 0.609393 0.194831 0.590146 0.190079 0.57113 0.0246905 0.568522 0.0240574 0.553852 0.0234243 0.539186 0.369223 0.51756 0.358967 0.495287 0.348711 0.473465 0.48091 0.044604 0.466337 0.0272107 0.451764 0.0108199 0.432731 0.00184573 0.418306 0.00484507 0.403882 0.00763332 0.275202 0.11031 0.265009 0.192763 0.254817 0.268559
70.97 -4.19653 13.6829 13.3417 0.233828 5.11349 -19.318 32.3822 37.4249 -21.2012 30.8419 26.1327 12.969 13.1859 2.01502 32.9586 -30.8277 -34.5705 19.1172 -17.6359 -8.79863 0.662475 0.602777 0.958828 0.915287 0.080811 0.0830574 0.0145464 0.704827 0.999998 0.999986 0.121657 0.166353 0.331581 0.528544 0.999909 0.997976 0.537098 0.622508 0.998188 0.154806 0.56858 0.155063 0.859118 0.83724 0.998527 0.111526 2.21313e-006 9.86846e-005 0.752808 0.590739 0.808588 0.214193 0.0196508 0.25232 0.233526 0.105901 0.681002 0.0550621 0.666814 0.053915 0.652627 0.0527678 0.638439 0.0516207 0.624252 0.0504736 0.610064 0.0493264 0.263196 0.604094 0.25693 0.582424 0.250663 0.561109 0.0187914 0.568574 0.0183096 0.553928 0.0178277 0.539286 0.309442 0.51999 0.300847 0.500138 0.292251 0.480595 0.480755 0.108429 0.466187 0.0659583 0.451618 0.0259371 0.434101 0.00109259 0.419631 0.00308621 0.405161 0.00493983 0.288952 0.0759869 0.27825 0.148001 0.267548 0.214259
71.01 -2.55623 12.933 14.6987 -1.43424 3.77041 -15.4018 31.3966 37.0656 -23.8133 32.3435 27.8976 8.79107 15.0126 4.26635 32.4697 -28.4668 -33.963 20.5703 -20.0096 -11.0576 0.744644 0.570069 0.891254 0.86188 0.0881624 0.0899115 0.0189882 0.705066 0.999998 0.999988 0.109533 0.148552 0.234261 0.564513 0.999963 0.998985 0.483984 0.575362 0.996312 0.172979 0.760024 0.287687 0.84726 0.842037 0.998911 0.109168 1.77855e-006 5.62017e-005 0.771447 0.620479 0.831524 0.179461 0.00791878 0.143583 0.273604 0.128542 0.684898 0.0475241 0.670629 0.0465341 0.65636 0.045544 0.642091 0.0445539 0.627823 0.0435638 0.613554 0.0425737 0.323798 0.589815 0.316088 0.567154 0.308379 0.544915 0.0155371 0.568611 0.0151387 0.553982 0.0147403 0.539355 0.250842 0.521607 0.243874 0.503452 0.236907 0.485506 0.480411 0.187115 0.465853 0.118652 0.451295 0.0541148 0.435072 0.000595252 0.420569 0.00192405 0.406067 0.00315984 0.301082 0.0513401 0.289931 0.109375 0.278779 0.162799
71.05 -0.819098 12.0407 15.851 -2.90684 2.47105 -11.1803 29.8908 36.1521 -25.9932 33.6458 29.5626 4.61583 16.7009 6.59329 31.5865 -25.0572 -32.3187 22.1218 -22.4348 -13.5642 0.808737 0.53251 0.759212 0.796928 0.0988249 0.0991092 0.0295877 0.703287 0.999998 0.99999 0.099615 0.133216 0.163486 0.59747 0.999985 0.999476 0.429822 0.524675 0.991832 0.196776 0.870318 0.440125 0.831076 0.84255 0.999119 0.107702 1.8792e-006 3.88493e-005 0.787846 0.648079 0.855598 0.151625 0.00293952 0.0743465 0.315008 0.156275 0.687633 0.0422217 0.673307 0.0413421 0.658982 0.0404625 0.644656 0.0395829 0.63033 0.0387032 0.616005 0.0378236 0.378301 0.557394 0.369294 0.539553 0.360287 0.521935 0.0150031 0.568637 0.0146184 0.55402 0.0142337 0.539405 0.198038 0.522685 0.192537 0.505695 0.187036 0.488846 0.479617 0.261188 0.465083 0.176015 0.450549 0.0956711 0.435748 0.000266206 0.421223 0.00115627 0.406698 0.00198433 0.312245 0.0342252 0.30068 0.078242 0.289116 0.118775
71.09 0.92265 10.9711 16.8191 -4.1734 1.17912 -6.90218 27.7405 34.606 -27.7843 34.7348 31.1281 0.575945 18.3239 8.93927 30.3101 -20.9907 -29.7818 23.667 -24.694 -16.2388 0.858596 0.489688 0.588618 0.729398 0.114304 0.110733 0.0528082 0.699351 0.999998 0.999989 0.0916629 0.120192 0.113487 0.626284 0.999993 0.999719 0.377591 0.473073 0.980903 0.225158 0.931633 0.581198 0.812257 0.838903 0.999207 0.107036 2.66342e-006 3.37516e-005 0.80222 0.673576 0.880567 0.129875 0.00102876 0.0339627 0.357023 0.18878 0.68956 0.0385208 0.675194 0.0377183 0.660828 0.0369158 0.646462 0.0361133 0.632097 0.0353108 0.617731 0.0345083 0.425548 0.502061 0.415416 0.497895 0.405284 0.493348 0.0182178 0.568656 0.0177507 0.554047 0.0172835 0.53944 0.153156 0.523404 0.148902 0.507205 0.144648 0.4911 0.477717 0.322378 0.463241 0.231518 0.448765 0.145726 0.436211 4.80006e-005 0.42167 0.000648749 0.40713 0.00120796 0.322923 0.0226151 0.310963 0.0543976 0.299003 0.0836708
71.13 2.60283 9.72777 17.6106 -5.21639 -0.09711 -2.74157 24.9195 32.428 -29.1369 35.6177 32.5972 -3.29354 19.9328 11.2504 28.6728 -16.6316 -26.6012 25.0895 -26.6381 -18.948 0.896962 0.443273 0.438074 0.666919 0.135717 0.124776 0.101158 0.692708 0.999997 0.999988 0.0856476 0.109544 0.0789072 0.65052 0.999997 0.999842 0.329394 0.42285 0.954655 0.257052 0.965153 0.698701 0.791603 0.831473 0.999197 0.107084 5.018e-006 3.73293e-005 0.814781 0.697048 0.904926 0.113129 0.000351127 0.0135084 0.399067 0.225446 0.690923 0.0359626 0.676529 0.0352134 0.662135 0.0344641 0.64774 0.0337149 0.633346 0.0329657 0.618952 0.0322165 0.465431 0.431882 0.454349 0.447384 0.443267 0.461628 0.0278753 0.568669 0.0271606 0.554067 0.0264458 0.539465 0.11657 0.523886 0.113332 0.508219 0.110093 0.492616 0.473143 0.369459 0.458805 0.281395 0.444467 0.198136 0.436518 -9.70051e-005 0.421967 0.000313063 0.407416 0.000695074 0.333276 0.0148545 0.320932 0.036946 0.308589 0.0572958
71.17 4.18396 8.36572 18.2382 -6.05484 -1.32489 1.17943 21.5963 29.7625 -29.826 36.2978 33.9615 -7.0332 21.5729 13.5064 26.698 -12.2579 -23.0548 26.3034 -28.2038 -21.5591 0.92589 0.396689 0.329153 0.612439 0.163169 0.141112 0.190314 0.682221 0.999994 0.999983 0.0818235 0.101611 0.0559293 0.670201 0.999999 0.999908 0.286415 0.375706 0.896362 0.291846 0.982946 0.792061 0.768848 0.820148 0.999086 0.107772 1.22095e-005 5.20709e-005 0.825731 0.718601 0.926952 0.100357 0.000121135 0.00471655 0.440574 0.265403 0.691891 0.0342164 0.677477 0.0335036 0.663062 0.0327907 0.648648 0.0320779 0.634233 0.031365 0.619819 0.0306522 0.498353 0.359888 0.486487 0.395689 0.474622 0.429327 0.0487334 0.568679 0.0474838 0.55408 0.0462342 0.539482 0.0877372 0.524211 0.0853001 0.5089 0.0828629 0.493632 0.462552 0.404078 0.448536 0.324074 0.434519 0.248304 0.436708 -0.000193204 0.422151 9.13615e-005 0.407594 0.000356746 0.343177 0.00970953 0.330466 0.0246702 0.317756 0.0384524
71.21 5.64748 6.9713 18.7343 -6.74995 -2.47658 4.75773 18.0748 26.8668 -29.5367 36.7714 35.1923 -10.6975 23.2847 15.7202 24.3501 -8.04929 -19.387 27.2713 -29.419 -23.996 0.94718 0.35297 0.253905 0.564904 0.196102 0.159557 0.321171 0.666354 0.999987 0.999973 0.0806609 0.0968846 0.0418776 0.6856 0.999999 0.999944 0.249098 0.332686 0.788011 0.329905 0.992024 0.863435 0.742295 0.80377 0.998836 0.109045 3.68744e-005 8.92173e-005 0.835245 0.738352 0.945487 0.0906862 4.35376e-005 0.00147896 0.480966 0.307644 0.692579 0.033045 0.67815 0.0323566 0.663721 0.0316681 0.649293 0.0309797 0.634864 0.0302913 0.620435 0.0296028 0.524971 0.294562 0.512472 0.347828 0.499972 0.398153 0.0854319 0.568685 0.0832414 0.554089 0.0810508 0.539493 0.0657592 0.524432 0.0639325 0.509359 0.0621059 0.494315 0.44064 0.428728 0.427287 0.359331 0.413934 0.29346 0.436803 -0.000255354 0.422243 -5.31515e-005 0.407682 0.000135693 0.352353 0.00631212 0.339303 0.0162901 0.326253 0.0254826
71.25 6.99227 5.62177 19.1492 -7.37919 -3.54626 7.91954 14.6532 23.9978 -28.0511 37.0191 36.2311 -14.2755 25.0791 17.917 21.5114 -4.08875 -15.7639 27.9924 -30.3698 -26.2507 0.962523 0.313798 0.200604 0.521469 0.233629 0.179959 0.466359 0.644255 0.999968 0.99995 0.0824862 0.0955643 0.0347915 0.697109 1 0.999964 0.217366 0.294228 0.636108 0.37222 0.996445 0.915329 0.709097 0.78022 0.99834 0.11087 0.000132492 0.000181174 0.843455 0.75642 0.960166 0.0834274 1.66279e-005 0.000427872 0.5197 0.351123 0.693063 0.032279 0.678624 0.0316066 0.664185 0.0309341 0.649746 0.0302616 0.635307 0.0295891 0.620869 0.0289166 0.546079 0.239045 0.533077 0.305659 0.520075 0.368746 0.137474 0.568686 0.133949 0.554091 0.130424 0.539498 0.0496485 0.524584 0.0482693 0.50967 0.0468902 0.494775 0.403255 0.445865 0.391036 0.387617 0.378816 0.332164 0.436804 -0.000287882 0.422244 -0.000140367 0.407684 -2.36325e-006 0.360541 0.00407199 0.347188 0.0106769 0.333834 0.0167621
71.29 8.23049 4.35668 19.5318 -8.00234 -4.54435 10.6449 11.5164 21.3067 -25.3901 36.9975 36.9958 -17.651 26.9089 20.0999 18.0639 -0.381394 -12.251 28.4734 -31.1053 -28.3209 0.973444 0.279692 0.160902 0.479468 0.274669 0.202239 0.595552 0.616751 0.999907 0.999901 0.0871867 0.0972699 0.0335996 0.705165 1 0.999976 0.190805 0.260326 0.478423 0.418631 0.998488 0.950625 0.66714 0.747755 0.99733 0.113238 0.000544612 0.000420402 0.850452 0.772915 0.971226 0.0780562 6.82217e-006 0.000117174 0.556331 0.394834 0.693388 0.0317997 0.678942 0.0311372 0.664497 0.0304747 0.650051 0.0298122 0.635606 0.0291497 0.62116 0.0284872 0.562534 0.193369 0.54914 0.269122 0.535746 0.340954 0.198267 0.568677 0.193184 0.554085 0.1881 0.539494 0.0385032 0.524689 0.0374337 0.50988 0.0363641 0.495085 0.352436 0.457568 0.341756 0.409669 0.331076 0.363897 0.436684 -0.000269904 0.422128 -0.000166959 0.407572 -7.04927e-005 0.367575 0.00259495 0.353961 0.00695471 0.340348 0.0109717
71.33 9.37294 3.18104 19.9098 -8.64149 -5.47797 12.9575 8.72321 18.8236 -21.7934 36.6608 37.4139 -20.6507 28.6751 22.231 14.0145 3.10816 -8.83816 28.706 -31.5882 -30.1584 0.981184 0.250478 0.129788 0.437549 0.318048 0.226378 0.69811 0.58586 0.999709 0.999793 0.0943638 0.101318 0.0387287 0.710165 1 0.999983 0.168841 0.230753 0.346244 0.466747 0.999382 0.972798 0.616782 0.706384 0.995124 0.116158 0.00247591 0.00108051 0.856297 0.787924 0.979211 0.0741808 3.03473e-006 3.11645e-005 0.590556 0.437872 0.693573 0.03153 0.679124 0.0308731 0.664674 0.0302162 0.650225 0.0295593 0.635775 0.0289025 0.621326 0.0282456 0.575179 0.156276 0.561484 0.237361 0.54779 0.314309 0.260027 0.568643 0.25336 0.554058 0.246692 0.539474 0.0317059 0.524762 0.0308251 0.510024 0.0299444 0.495296 0.29554 0.465458 0.286585 0.426361 0.277629 0.388825 0.436346 -7.27151e-005 0.421801 -6.0854e-005 0.407256 -4.96436e-005 0.373408 0.0016201 0.359579 0.00449751 0.345749 0.00714896
71.37 10.4207 2.08517 20.2858 -9.28756 -6.34233 14.8995 6.25572 16.5128 -17.6076 35.9951 37.4601 -23.1228 30.2702 24.2483 9.51816 6.41474 -5.50244 28.6785 -31.7412 -31.683 0.986667 0.225681 0.104526 0.395774 0.36259 0.252357 0.77619 0.553739 0.999043 0.999562 0.103593 0.107065 0.0530766 0.712366 1 0.999988 0.150906 0.205265 0.247562 0.513174 0.999753 0.985643 0.560557 0.657838 0.989921 0.119682 0.0120225 0.00299988 0.860972 0.801476 0.984769 0.07151 1.4824e-006 8.2833e-006 0.622217 0.479488 0.693606 0.0314385 0.679155 0.0307835 0.664705 0.0301285 0.650255 0.0294736 0.635805 0.0288186 0.621355 0.0281636 0.584787 0.126216 0.570864 0.209422 0.55694 0.288422 0.317396 0.568528 0.309257 0.553978 0.301119 0.539427 0.0292055 0.524814 0.0283942 0.510124 0.0275829 0.49544 0.239979 0.470729 0.232707 0.438627 0.225435 0.407639 0.435527 0.000968109 0.421009 0.000549054 0.406491 0.000156673 0.378095 0.000975542 0.364091 0.00287752 0.350088 0.00463041
71.41 11.3696 1.05763 20.6492 -9.92223 -7.13131 16.5184 4.06789 14.3283 -13.186 35.0378 37.1723 -24.9741 31.6237 26.0984 4.81026 9.54936 -2.25292 28.3945 -31.4881 -32.8074 0.990547 0.204752 0.0836916 0.355024 0.407193 0.280092 0.834817 0.522118 0.996805 0.999079 0.11452 0.114005 0.0833945 0.711763 1 0.99999 0.136583 0.183743 0.178428 0.555114 0.999901 0.99259 0.50194 0.604816 0.976936 0.12411 0.058222 0.00878222 0.864085 0.813456 0.988532 0.0698269 8.08667e-007 2.27261e-006 0.65128 0.51912 0.693432 0.0315703 0.678986 0.0309126 0.664539 0.0302549 0.650093 0.0295971 0.635646 0.0289394 0.6212 0.0282817 0.592021 0.101792 0.577925 0.184559 0.563829 0.263171 0.367739 0.568144 0.35831 0.553738 0.348881 0.539323 0.0319308 0.524851 0.0310438 0.510193 0.0301569 0.495539 0.19048 0.474233 0.184708 0.447402 0.178936 0.42135 0.433517 0.006119 0.419066 0.00340922 0.404616 0.000872244 0.381756 0.000548231 0.367617 0.00180907 0.353478 0.00297136
71.45 12.2193 0.0872697 20.9915 -10.5358 -7.85266 17.8688 2.1066 12.2397 -8.8311 33.8718 36.6453 -26.1501 32.7233 27.7565 0.149617 12.495 0.881788 27.8623 -30.6978 -33.4159 0.993288 0.187164 0.0664854 0.316238 0.45089 0.309406 0.878492 0.492132 0.98945 0.998101 0.126887 0.121757 0.140482 0.707949 1 0.999992 0.125717 0.1663 0.132175 0.591005 0.99996 0.996175 0.444322 0.550226 0.944382 0.130736 0.229133 0.0262239 0.863776 0.823379 0.991021 0.0689761 5.03631e-007 6.6774e-007 0.677799 0.556393 0.692941 0.0321392 0.678505 0.0314696 0.664069 0.0308001 0.649632 0.0301305 0.635196 0.0294609 0.62076 0.0287914 0.597424 0.0818812 0.583199 0.162285 0.568975 0.238671 0.410261 0.566878 0.399742 0.553011 0.389222 0.539108 0.0422157 0.524877 0.041043 0.510241 0.0398704 0.495608 0.149128 0.476555 0.144609 0.453544 0.14009 0.431068 0.428496 0.0275562 0.414212 0.0149245 0.399929 0.00310059 0.38455 0.000263892 0.370308 0.00110334 0.356065 0.00187747
71.49 12.9805 -0.84107 21.3159 -11.1366 -8.5372 19.0162 0.314251 10.2298 -4.7695 32.5986 36.0029 -26.5868 33.6083 29.2279 -4.19629 15.2097 3.89799 27.0416 -29.0618 -33.3025 0.99522 0.172444 0.0523353 0.279897 0.492901 0.340033 0.910783 0.46423 0.966709 0.996169 0.140629 0.130045 0.232663 0.700065 1 0.999992 0.118436 0.153273 0.102874 0.620458 0.999983 0.997982 0.390365 0.496522 0.870737 0.14285 0.532356 0.0751946 0.855481 0.829903 0.992605 0.068865 3.71693e-007 2.20195e-007 0.701869 0.591101 0.691927 0.0337286 0.677511 0.0330259 0.663096 0.0323232 0.648681 0.0316206 0.634266 0.0309179 0.619851 0.0302152 0.601433 0.0656158 0.587114 0.142281 0.572794 0.215129 0.445198 0.562856 0.433783 0.550829 0.422368 0.538676 0.0634065 0.524897 0.0616452 0.510275 0.0598839 0.495655 0.116244 0.478094 0.112721 0.457772 0.109199 0.437815 0.416504 0.082078 0.40262 0.0446586 0.388737 0.00963122 0.386637 7.37427e-005 0.372317 0.000636077 0.357997 0.00115495
71.53 13.6719 -1.74565 21.6366 -11.742 -9.22419 20.0274 -1.3612 8.2828 -1.14558 31.2849 35.342 -26.202 34.3263 30.5198 -8.05203 17.6687 6.83068 25.7874 -26.3871 -32.3445 0.996587 0.160167 0.040748 0.246 0.532653 0.371658 0.93449 0.437989 0.905322 0.992443 0.156187 0.138698 0.351847 0.687187 1 0.999992 0.114941 0.144924 0.0863946 0.643872 0.999992 0.998892 0.341782 0.445369 0.742267 0.163722 0.768159 0.186703 0.835472 0.830277 0.993477 0.0694644 3.42406e-007 8.62151e-008 0.723567 0.623173 0.690019 0.0375741 0.675644 0.0367913 0.661269 0.0360085 0.646893 0.0352257 0.632518 0.0344429 0.618142 0.0336601 0.604392 0.0523167 0.590002 0.1243 0.575612 0.192711 0.473302 0.55123 0.461166 0.54473 0.44903 0.537829 0.0974173 0.52491 0.0947112 0.510298 0.0920052 0.495689 0.0912488 0.479115 0.0884837 0.46065 0.0857186 0.442432 0.392087 0.15856 0.379017 0.0902464 0.365947 0.0262799 0.388156 -5.42485e-005 0.37378 0.000325658 0.359404 0.000676496
71.57 14.3109 -2.64108 21.968 -12.3599 -9.93488 20.9519 -2.94473 6.37618 1.97418 29.8952 34.6683 -24.9748 34.9017 31.6231 -11.3991 19.8891 9.67139 23.9488 -22.8456 -30.5632 0.997557 0.149951 0.0313133 0.214526 0.569776 0.403969 0.951787 0.411954 0.779493 0.985385 0.175019 0.147654 0.473769 0.669148 1 0.999992 0.115112 0.140989 0.080518 0.661946 0.999996 0.999363 0.299398 0.397821 0.586804 0.195053 0.893115 0.361222 0.803054 0.820956 0.99366 0.0707761 4.09615e-007 4.22719e-008 0.742908 0.652634 0.686568 0.0457392 0.672264 0.0447863 0.657961 0.0438334 0.643657 0.0428805 0.629354 0.0419276 0.61505 0.0409747 0.606567 0.0414457 0.592125 0.10813 0.577683 0.171513 0.495531 0.523487 0.482825 0.530379 0.470119 0.536201 0.141923 0.524919 0.13798 0.510315 0.134038 0.495711 0.0732892 0.479794 0.0710683 0.462595 0.0688475 0.445562 0.353526 0.232815 0.341742 0.143102 0.329958 0.0590402 0.38921 -0.000141107 0.374795 0.000118505 0.36038 0.000358548
71.61 14.9101 -3.53525 22.3166 -12.9738 -10.6601 21.8194 -4.43627 4.47452 4.60154 28.2797 33.8807 -23.0211 35.3403 32.5222 -14.2733 21.8959 12.3689 21.4942 -18.7245 -27.9888 0.99825 0.141453 0.0237239 0.185824 0.60408 0.436694 0.96436 0.384465 0.608615 0.972298 0.199413 0.15697 0.578967 0.646889 1 0.999992 0.118404 0.140632 0.0848161 0.675375 0.999998 0.999617 0.263375 0.354586 0.44866 0.23719 0.952878 0.542327 0.758687 0.799804 0.992996 0.0728073 6.44813e-007 2.71744e-008 0.759877 0.679566 0.680492 0.0610095 0.666315 0.0597385 0.652138 0.0584674 0.637961 0.0571964 0.623784 0.0559254 0.609608 0.0546543 0.60816 0.0325778 0.59368 0.0936176 0.5792 0.151642 0.512875 0.474117 0.499724 0.504751 0.486573 0.533132 0.19131 0.524924 0.185996 0.510325 0.180682 0.495727 0.0616322 0.480246 0.0597646 0.463903 0.0578969 0.447673 0.306182 0.293419 0.295976 0.196878 0.28577 0.106321 0.389854 -0.000200621 0.375415 -2.05444e-005 0.360976 0.000146252
71.65 15.4745 -4.42078 22.6675 -13.5228 -11.3514 22.6467 -5.84552 2.53992 6.81311 26.296 32.8498 -20.5447 35.6289 33.2023 -16.7044 23.6989 14.8781 18.5038 -14.3006 -24.7266 0.998747 0.134387 0.0177674 0.16053 0.635514 0.469572 0.973503 0.355475 0.449859 0.948835 0.230736 0.166847 0.662465 0.621926 1 0.999991 0.124116 0.142863 0.100815 0.684685 0.999999 0.99976 0.233468 0.316162 0.343664 0.28792 0.97995 0.68729 0.704244 0.767057 0.991015 0.0755583 1.32497e-006 2.3728e-008 0.774515 0.704076 0.670159 0.0864378 0.656197 0.084637 0.642236 0.0828362 0.628274 0.0810354 0.614312 0.0792346 0.600351 0.0774338 0.609325 0.0253827 0.594817 0.0806948 0.58031 0.133279 0.526262 0.409156 0.512768 0.470208 0.499274 0.527495 0.240123 0.524927 0.233453 0.510331 0.226783 0.495736 0.0559358 0.480548 0.0542408 0.464782 0.0525458 0.449091 0.257593 0.338686 0.249006 0.246364 0.24042 0.159631 0.390075 -0.000241813 0.375628 -0.000114556 0.361181 3.60121e-006
71.69 16.0012 -5.27189 22.973 -13.8911 -11.9172 23.4537 -7.23048 0.534513 8.71635 23.9398 31.5131 -17.7638 35.7428 33.6595 -18.6953 25.2946 17.1707 15.1198 -9.82253 -20.9906 0.9991 0.128532 0.0132855 0.139306 0.664134 0.502284 0.980193 0.326379 0.327907 0.908909 0.268497 0.177683 0.727436 0.595731 0.999999 0.99999 0.131634 0.146861 0.132013 0.690138 0.999999 0.999843 0.209289 0.282936 0.267636 0.343116 0.991652 0.792176 0.642862 0.724325 0.98656 0.0790215 3.47343e-006 2.86262e-008 0.786942 0.726253 0.65326 0.124525 0.63965 0.121931 0.626041 0.119337 0.612431 0.116743 0.598822 0.114148 0.585212 0.111554 0.610175 0.0196074 0.595647 0.0693677 0.581119 0.116678 0.536511 0.340168 0.522755 0.431478 0.508998 0.517523 0.284966 0.524927 0.277051 0.510334 0.269135 0.495742 0.0564476 0.480752 0.054737 0.465372 0.0530265 0.450044 0.212858 0.370814 0.205762 0.2886 0.198667 0.211203 0.389749 -0.000270523 0.375314 -0.000178633 0.360878 -9.30403e-005
71.73 16.4807 -6.05372 23.153 -13.9244 -12.2369 24.2759 -8.6934 -1.59397 10.4055 21.3184 29.8836 -14.8828 35.6739 33.9198 -20.2192 26.6789 19.2301 11.5017 -5.48416 -17.0312 0.999348 0.123732 0.0101214 0.122792 0.690062 0.53443 0.985154 0.298367 0.237005 0.846017 0.31122 0.190139 0.778622 0.569447 0.999998 0.999987 0.140506 0.152051 0.182528 0.691712 1 0.999893 0.190479 0.255221 0.213359 0.398305 0.996541 0.865098 0.578267 0.673939 0.976901 0.0832013 1.12409e-005 4.74954e-008 0.797276 0.746123 0.626718 0.176296 0.613661 0.172623 0.600604 0.16895 0.587548 0.165278 0.574491 0.161605 0.561434 0.157932 0.610793 0.0150533 0.59625 0.0596907 0.581707 0.102133 0.544319 0.275195 0.530362 0.39126 0.516406 0.500845 0.324427 0.524926 0.315415 0.510335 0.306403 0.495744 0.0640074 0.480888 0.0620678 0.465768 0.0601282 0.450683 0.174284 0.392927 0.168475 0.322865 0.162665 0.256732 0.388507 -0.000290228 0.374118 -0.000222517 0.359729 -0.000159188
71.77 16.8976 -6.73658 23.1026 -13.4691 -12.1869 25.1605 -10.3498 -3.91921 11.9404 18.5568 28.0035 -12.0795 35.4442 34.0425 -21.2368 27.8564 21.0514 7.789 -1.40703 -13.0647 0.999517 0.119871 0.00809951 0.111674 0.71347 0.565564 0.988908 0.271891 0.167236 0.756576 0.357223 0.205148 0.819764 0.543858 0.999996 0.999984 0.150417 0.158061 0.253259 0.68919 1 0.999923 0.176747 0.233207 0.175396 0.44979 0.99855 0.914197 0.5141 0.618779 0.955869 0.0881608 4.32341e-005 1.05881e-007 0.805512 0.763552 0.586925 0.240601 0.574697 0.235588 0.562469 0.230576 0.550242 0.225563 0.538014 0.220551 0.525787 0.215538 0.61124 0.0115545 0.596687 0.0517504 0.582133 0.0899721 0.550257 0.217615 0.536147 0.349937 0.522038 0.475 0.35833 0.524923 0.348377 0.510333 0.338423 0.495744 0.0795576 0.480981 0.0771467 0.466035 0.0747359 0.451111 0.142465 0.407868 0.137716 0.349683 0.132967 0.294574 0.385459 -0.000301585 0.371183 -0.000251812 0.356906 -0.000205008
